2457964.500000000, A.D. 2017-Jul-30 00:00:00.0000,  9.080398878747429E+07, -1.222852250728186E+08,  4.501438451714814E+03,  2.527927877780893E+01,  1.725099487271690E+01, -2.530768074182195E-01,  5.080591885113083E+02,  1.523123129332905E+08,  1.220626311591288E+00,
2457965.500000000, A.D. 2017-Jul-31 00:00:00.0000,  9.297865393190248E+07, -1.207566915762858E+08, -1.714147707650065E+04,  2.503912352946434E+01,  1.813338064302997E+01, -2.453658319669838E-01,  5.083675376189159E+02,  1.524047536701823E+08,  9.079844982441548E-01,
2457966.500000000, A.D. 2017-Aug-01 00:00:00.0000,  9.512708683776206E+07, -1.191519248218270E+08, -3.746777589038014E+04,  2.467204494031090E+01,  1.901062971100444E+01, -2.227547158229495E-01,  5.085769099896796E+02,  1.524675219278508E+08,  5.367371650693389E-01,
2457967.500000000, A.D. 2017-Aug-02 00:00:00.0000,  9.723842580567415E+07, -1.174726630529415E+08, -5.524314939521253E+04,  2.418168192243149E+01,  1.985292926361431E+01, -1.866177172165120E-01,  5.086731171858795E+02,  1.524963641196769E+08,  1.260523353046468E-01,
2457968.500000000, A.D. 2017-Aug-03 00:00:00.0000,  9.930243490395609E+07, -1.157231552329086E+08, -6.938842298699915E+04,  2.357880861389666E+01,  2.063227081078872E+01, -1.391534214460188E-01,  5.086478086084485E+02,  1.524887767990403E+08, -3.028991095810452E-01,
2457969.500000000, A.D. 2017-Aug-04 00:00:00.0000,  1.013100955011529E+08, -1.139099301569043E+08, -7.904535727296770E+04,  2.288068629590066E+01,  2.132415898904756E+01, -8.325145775015930E-02,  5.084988951215282E+02,  1.524441336587671E+08, -7.280199245627722E-01,
2457970.500000000, A.D. 2017-Aug-05 00:00:00.0000,  1.032541242119011E+08, -1.120414264437102E+08, -8.362903910341859E+04,  2.211001682872764E+01,  2.190910650112745E+01, -2.231693762261067E-02,  5.082306555764446E+02,  1.523637174662137E+08, -1.127402619503948E+00,
2457971.500000000, A.D. 2017-Aug-06 00:00:00.0000,  1.051293854342647E+08, -1.101275059798148E+08, -8.286365314973146E+04,  2.129356174835786E+01,  2.237382310174576E+01,  3.993673321753555E-02,  5.078535216854412E+02,  1.522506555700347E+08, -1.480437542794833E+00,
2457972.500000000, A.D. 2017-Aug-07 00:00:00.0000,  1.069331731203404E+08, -1.081788805690509E+08, -7.679943454663455E+04,  2.046051174203845E+01,  2.271202535506424E+01,  9.971406627733614E-02,  5.073835504156501E+02,  1.521097617278747E+08, -1.768865384128697E+00,
2457973.500000000, A.D. 2017-Aug-08 00:00:00.0000,  1.086653444492441E+08, -1.062064868922378E+08, -6.580974907421321E+04,  1.964070665299358E+01,  2.292481721382641E+01,  1.533689356911427E-01,  5.068416067419517E+02,  1.519472911018390E+08, -1.977726856761522E+00,
2457974.500000000, A.D. 2017-Aug-09 00:00:00.0000,  1.103282971726508E+08, -1.042208480699820E+08, -5.056846014069021E+04,  1.886281544130767E+01,  2.302061795654279E+01,  1.976271162385075E-01,  5.062522930876074E+02,  1.517706193128702E+08, -2.096163369061621E+00,
2457975.500000000, A.D. 2017-Aug-10 00:00:00.0000,  1.119267920134692E+08, -1.022314609436217E+08, -3.200894771294296E+04,  1.815258796211451E+01,  2.301464202565083E+01,  2.297862856013975E-01,  5.056426747646348E+02,  1.515878603373844E+08, -2.118025114528113E+00,
2457976.500000000, A.D. 2017-Aug-11 00:00:00.0000,  1.134676310135338E+08, -1.002462465920025E+08, -1.126726895795017E+04,  1.753128579675247E+01,  2.292796298353397E+01,  2.478812235830379E-01,  5.050408626214121E+02,  1.514074415957135E+08, -2.042248074510147E+00,
2457977.500000000, A.D. 2017-Aug-12 00:00:00.0000,  1.149592115478364E+08, -9.827109769570266E+07,  1.038707684043050E+04,  1.701438805172679E+01,  2.278621927348244E+01,  2.508040765936386E-01,  5.044745241014662E+02,  1.512376575787588E+08, -1.872969631759391E+00,
2457978.500000000, A.D. 2017-Aug-13 00:00:00.0000,  1.164109833086517E+08, -9.630955040881325E+07,  3.162855697383732E+04,  1.661065094700052E+01,  2.261804111344621E+01,  2.383723283699997E-01,  5.039694010510906E+02,  1.510862254978942E+08, -1.619364177296114E+00,
2457979.500000000, A.D. 2017-Aug-14 00:00:00.0000,  1.178328414682139E+08, -9.436260078650168E+07,  5.115646620582789E+04,  1.632157843737108E+01,  2.245329449239436E+01,  2.113403339606954E-01,  5.035479158849558E+02,  1.509598674239281E+08, -1.295195152974518E+00,
2457980.500000000, A.D. 2017-Aug-15 00:00:00.0000,  1.192344931255955E+08, -9.242867700872135E+07,  6.777430815163255E+04,  1.614133642311756E+01,  2.232124920376809E+01,  1.713537089620178E-01,  5.032279462309705E+02,  1.508639429348744E+08, -9.180977921731882E-01,
2457981.500000000, A.D. 2017-Aug-16 00:00:00.0000,  1.206248358188712E+08, -9.050376914341180E+07,  8.046285331370682E+04,  1.605711656271411E+01,  2.224878279749769E+01,  1.208492994629449E-01,  5.030218412894952E+02,  1.508021542278636E+08, -5.086262158392112E-01,
2457982.500000000, A.D. 2017-Aug-17 00:00:00.0000,  1.220113862256646E+08, -8.858170853661287E+07,  8.844240756295621E+04,  1.604992840868900E+01,  2.225873101905829E+01,  6.290670414170130E-02,  5.029357406458489E+02,  1.507763419042695E+08, -8.911773404364796E-02,
2457983.500000000, A.D. 2017-Aug-18 00:00:00.0000,  1.233997941672383E+08, -8.665457965640236E+07,  9.122046967459470E+04,  1.609577169397763E+01,  2.236848739683207E+01,  1.060239751693004E-03,  5.029692385480851E+02,  1.507863843227188E+08,  3.175561109733240E-01,
2457984.500000000, A.D. 2017-Aug-19 00:00:00.0000,  1.247934717704105E+08, -8.471323893993926E+07,  8.862183564442396E+04,  1.616711565408886E+01,  2.258893973873961E+01, -6.091727254161938E-02,  5.031154148047704E+02,  1.508302068620117E+08,  6.892707042055443E-01,
2457985.500000000, A.D. 2017-Aug-20 00:00:00.0000,  1.261933603903887E+08, -8.274790850784463E+07,  8.079927834632248E+04,  1.623459159269477E+01,  2.292380941562421E+01, -1.192455973117994E-01,  5.033612293428791E+02,  1.509039002066034E+08,  1.005876907795888E+00,
2457986.500000000, A.D. 2017-Aug-21 00:00:00.0000,  1.275978491470981E+08, -8.074880807604422E+07,  6.822413697024062E+04,  1.626879133747480E+01,  2.336943178638419E+01, -1.703685895610292E-01,  5.036882536052117E+02,  1.510019396140338E+08,  1.250297830295187E+00,
2457987.500000000, A.D. 2017-Aug-22 00:00:00.0000,  1.290028493951006E+08, -7.870678637057742E+07,  5.165741419921443E+04,  1.624205987517937E+01,  2.391498624051946E+01, -2.111715180462426E-01,  5.040736910457726E+02,  1.511174908517448E+08,  1.409429054711395E+00,
2457988.500000000, A.D. 2017-Aug-23 00:00:00.0000,  1.304020199325486E+08, -7.661391385546054E+07,  3.210320351658389E+04,  1.613017490651413E+01,  2.454315632394729E+01, -2.391706549673227E-01,  5.044916230899692E+02,  1.512427837265514E+08,  1.474797287451558E+00,
2457989.500000000, A.D. 2017-Aug-24 00:00:00.0000,  1.317871289037029E+08, -7.446400131999803E+07,  1.074735616496578E+04,  1.591381637082404E+01,  2.523117696258198E+01, -2.526636646687379E-01,  5.049144069002485E+02,  1.513695311242377E+08,  1.442952605297924E+00,
2457990.500000000, A.D. 2017-Aug-25 00:00:00.0000,  1.331485305245655E+08, -7.225301344000682E+07, -1.111482695840299E+04,  1.557974206885191E+01,  2.595220658002168E+01, -2.508320575363605E-01,  5.053141467202996E+02,  1.514893701074512E+08,  1.315586825721168E+00,
2457991.500000000, A.D. 2017-Aug-26 00:00:00.0000,  1.344757281497741E+08, -6.997935253987178E+07, -3.215746707070246E+04,  1.512160063655797E+01,  2.667694511226066E+01, -2.337899716397960E-01,  5.056641605020452E+02,  1.515943015994146E+08,  1.099384515304759E+00,
2457992.500000000, A.D. 2017-Aug-27 00:00:00.0000,  1.357579900291060E+08, -6.764399526704964E+07, -5.110476867955178E+04,  1.454033164423965E+01,  2.737540407221566E+01, -2.025766323170135E-01,  5.059403671268423E+02,  1.516771062623785E+08,  8.056248601196847E-01,
2457993.500000000, A.D. 2017-Aug-28 00:00:00.0000,  1.369849807221497E+08, -6.525047351835451E+07, -6.680860323011875E+04,  1.384412553787732E+01,  2.801872361464117E+01, -1.590930078257795E-01,  5.061225262734589E+02,  1.517317162006898E+08,  4.495626700572077E-01,
2457994.500000000, A.D. 2017-Aug-29 00:00:00.0000,  1.381473699089577E+08, -6.280470030653462E+07, -7.831833194754273E+04,  1.304794264039572E+01,  2.858092641029085E+01, -1.059863929488998E-01,  5.061952723468791E+02,  1.517535249248503E+08,  4.962482086269372E-02,
2457995.500000000, A.D. 2017-Aug-30 00:00:00.0000,  1.392373814651848E+08, -6.031465072986197E+07, -8.493864285987616E+04,  1.217261814428492E+01,  2.904050050207914E+01, -4.648976109564806E-02,  5.061488952009427E+02,  1.517396214062750E+08, -3.735360581168386E-01,
2457996.500000000, A.D. 2017-Aug-31 00:00:00.0000,  1.402492491521394E+08, -5.778991714819190E+07, -8.627189116241410E+04,  1.124360633183720E+01,  2.938171320241725E+01,  1.577449928391239E-02,  5.059798329287270E+02,  1.516889378121324E+08, -7.980857963620326E-01,
2457997.500000000, A.D. 2017-Sep-01 00:00:00.0000,  1.411795508870999E+08, -5.524116546341237E+07, -8.224236337406561E+04,  1.028944003211288E+01,  2.959557452528161E+01,  7.701463159318500E-02,  5.056908551348369E+02,  1.516023044489947E+08, -1.202104686007728E+00,
2457998.500000000, A.D. 2017-Sep-02 00:00:00.0000,  1.420274009342648E+08, -5.267952554431141E+07, -7.310097800413892E+04,  9.339999099591886E+00,  2.968039020701460E+01,  1.335000218002342E-01,  5.052909284518482E+02,  1.514824094456817E+08, -1.564688844610007E+00,
2457999.500000000, A.D. 2017-Sep-03 00:00:00.0000,  1.427944880168954E+08, -5.011595294971812E+07, -5.941012083024159E+04,  8.424693557327045E+00,  2.964186949727873E+01,  1.817881959089593E-01,  5.047947694539440E+02,  1.513336647201412E+08, -1.867010452900463E+00,
2458000.500000000, A.D. 2017-Sep-04 00:00:00.0000,  1.434849567608401E+08, -4.756060094914003E+07, -4.200951789724827E+04,  7.570672483639123E+00,  2.949278002568504E+01,  2.189345301411212E-01,  5.042221035212400E+02,  1.511619837925630E+08, -2.093290370449362E+00,
2458001.500000000, A.D. 2017-Sep-05 00:00:00.0000,  1.441051394742320E+08, -4.502224131078125E+07, -2.196520054268278E+04,  6.801168560752505E+00,  2.925216964781087E+01,  2.426719327373235E-01,  5.035966615806132E+02,  1.509744810158462E+08, -2.231636928196869E+00,
2458002.500000000, A.D. 2017-Sep-06 00:00:00.0000,  1.446631544793044E+08, -4.250776944495142E+07, -5.046455947775394E+02,  6.134080515718556E+00,  2.894420179646518E+01,  2.515495390282272E-01,  5.029449598049476E+02,  1.507791057386364E+08, -2.274706065947213E+00,
2458003.500000000, A.D. 2017-Sep-07 00:00:00.0000,  1.451683954854187E+08, -4.002182440207718E+07,  2.105797974408232E+04,  5.580881714096533E+00,  2.859667508747295E+01,  2.450218825607635E-01,  5.022949198252617E+02,  1.505842286553281E+08, -2.220141566778357E+00,
2458004.500000000, A.D. 2017-Sep-08 00:00:00.0000,  1.456309433024856E+08, -3.756654720019717E+07,  4.140192477921955E+04,  5.145923371250413E+00,  2.823931824603449E+01,  2.234829408911967E-01,  5.016743979806850E+02,  1.503982008862998E+08, -2.070761170109189E+00,
2458005.500000000, A.D. 2017-Sep-09 00:00:00.0000,  1.460609360716195E+08, -3.514149240475634E+07,  5.928042759346031E+04,  4.826176111251816E+00,  2.790196618951621E+01,  1.882427734209013E-01,  5.011097004700410E+02,  1.502289088315573E+08, -1.834465653129556E+00,
2458006.500000000, A.D. 2017-Sep-10 00:00:00.0000,  1.464679367721688E+08, -3.274369835160446E+07,  7.359682116151787E+04,  4.611425542382063E+00,  2.761273079526295E+01,  1.414480089865950E-01,  5.006241657291627E+02,  1.500833491781450E+08, -1.523863467743374E+00,
2458007.500000000, A.D. 2017-Sep-11 00:00:00.0000,  1.468603368613144E+08, -3.036791154812984E+07,  8.347150431882404E+04,  4.484908484615070E+00,  2.739627963489268E+01,  8.595098095550391E-02,  5.002368948813678E+02,  1.499672482987729E+08, -1.155621999908734E+00,
2458008.500000000, A.D. 2017-Sep-12 00:00:00.0000,  1.472448325423433E+08, -2.800695128985732E+07,  8.829566704367474E+04,  4.424349039124196E+00,  2.727232805678443E+01,  2.513556814014350E-02,  4.999617051094203E+02,  1.498847484806243E+08, -7.495760032277002E-01,
2458009.500000000, A.D. 2017-Sep-13 00:00:00.0000,  1.476260055691454E+08, -2.565219200041068E+07,  8.776847745241784E+04,  4.403329795268954E+00,  2.725443575667011E+01, -3.728949517850566E-02,  4.998063692928994E+02,  1.498381799743740E+08, -3.276421461099853E-01,
2458010.500000000, A.D. 2017-Sep-14 00:00:00.0000,  1.480060340330538E+08, -2.329413371910900E+07,  8.191545817453414E+04,  4.392914100454238E+00,  2.734917999916720E+01, -9.751712075138741E-02,  4.997721888318586E+02,  1.498279329299430E+08,  8.739591764925603E-02,
2458011.500000000, A.D. 2017-Sep-15 00:00:00.0000,  1.483845506512488E+08, -2.092302587516391E+07,  7.108693353593908E+04,  4.363420803419215E+00,  2.755575515806825E+01, -1.518743301763177E-01,  4.998539263043576E+02,  1.498524372077342E+08,  4.731565403705921E-01,
2458012.500000000, A.D. 2017-Sep-16 00:00:00.0000,  1.487586571162560E+08, -1.852950626963654E+07,  5.593664469916280E+04,  4.286243578661312E+00,  2.786602298872470E+01, -1.970465229118226E-01,  5.000401019728891E+02,  1.499082512690231E+08,  8.089025654529663E-01,
2458013.500000000, A.D. 2017-Sep-17 00:00:00.0000,  1.491230935531349E+08, -1.610521624316570E+07,  3.738183789911401E+04,  4.135603587754806E+00,  2.826501080917255E+01, -2.302798742060599E-01,  5.003136350139209E+02,  1.499902544117382E+08,  1.076678493991094E+00,
2458014.500000000, A.D. 2017-Sep-18 00:00:00.0000,  1.494705526190990E+08, -1.364335445780942E+07,  1.654726343167014E+04,  3.890127750023491E+00,  2.873182688698891E+01, -2.495494508849170E-01,  5.006527887567302E+02,  1.500919301459349E+08,  1.262272505727536E+00,
2458015.500000000, A.D. 2017-Sep-19 00:00:00.0000,  1.497921188901194E+08, -1.113913553517568E+07, -5.303486860780977E+03,  3.534155780616852E+00,  2.924093589916680E+01, -2.536826645285348E-01,  5.010323611743233E+02,  1.502057230939941E+08,  1.355948867443525E+00,
2458016.500000000, A.D. 2017-Sep-20 00:00:00.0000,  1.500778065328488E+08, -8.590125737917425E+06, -2.684509294404602E+04,  3.058696866287539E+00,  2.976371483950549E+01, -2.424304296829547E-01,  5.014250489250854E+02,  1.503234479200216E+08,  1.352915825999964E+00,
2458017.500000000, A.D. 2017-Sep-21 00:00:00.0000,  1.503171623791586E+08, -5.996435522217764E+06, -4.677134046865581E+04,  2.461979619172243E+00,  3.027019324789345E+01, -2.164817045510237E-01,  5.018029061743480E+02,  1.504367266735511E+08,  1.253514733020918E+00,
2458018.500000000, A.D. 2017-Sep-22 00:00:00.0000,  1.504998977382002E+08, -3.360757560255270E+06, -6.387472604205599E+04,  1.749564355244882E+00,  3.073087198680332E+01, -1.774206938385436E-01,  5.021388180818702E+02,  1.505374305299787E+08,  1.063134785299862E+00,
2458019.500000000, A.D. 2017-Sep-23 00:00:00.0000,  1.506165107298893E+08, -6.882481507917817E+05, -7.711997832137949E+04,  9.340127182124079E-01,  3.111851163236005E+01, -1.276295704003818E-01,  5.024079123230564E+02,  1.506181029539776E+08,  7.918724174495427E-01,
2458020.500000000, A.D. 2017-Sep-24 00:00:00.0000,  1.506588615969218E+08,  2.013740723475171E+06, -8.570703092640208E+04,  3.413506040073933E-02,  3.140978409665925E+01, -7.014285779642115E-02,  5.025888390804389E+02,  1.506723434312912E+08,  4.539646817054841E-01,
2458021.500000000, A.D. 2017-Sep-25 00:00:00.0000,  1.506206662728763E+08,  4.736062542766603E+06, -8.911963970484072E+04, -9.261397872026235E-01,  3.158668894799970E+01, -8.462443682660137E-03,  5.026648594370672E+02,  1.506951337608629E+08,  6.703266710870832E-02,
2458022.500000000, A.D. 2017-Sep-26 00:00:00.0000,  1.504978783204892E+08,  7.468286469740341E+06, -8.715671438031178E+04, -1.919205449106497E+00,  3.163764907642699E+01,  5.365553252572219E-02,  5.026246931478620E+02,  1.506830922102933E+08, -3.488247904173916E-01,
2458023.500000000, A.D. 2017-Sep-27 00:00:00.0000,  1.502889359858929E+08,  1.019928589525808E+07, -7.994448163847951E+04, -2.915443708737343E+00,  3.155821877179642E+01,  1.124290381154402E-01,  5.024630887602021E+02,  1.506346444336932E+08, -7.720443449953763E-01,
2458024.500000000, A.D. 2017-Sep-28 00:00:00.0000,  1.499948591942606E+08,  1.291786974391898E+07, -6.792875430383999E+04, -3.885014806955629E+00,  3.135136022756977E+01,  1.642799637442298E-01,  5.021810915996962E+02,  1.505501038117961E+08, -1.180674181254637E+00,
2458025.500000000, A.D. 2017-Sep-29 00:00:00.0000,  1.496191903671065E+08,  1.561341828261960E+07, -5.184778296098392E+04, -4.799664000690793E+00,  3.102727056102276E+01,  2.060515079954737E-01,  5.017859979695327E+02,  1.504316577212692E+08, -1.553468034814260E+00,
2458026.500000000, A.D. 2017-Sep-30 00:00:00.0000,  1.491677824106736E+08,  1.827648480896343E+07, -3.268734065433871E+04, -5.634434679636870E+00,  3.060276883578615E+01,  2.351999775134921E-01,  5.012909968808306E+02,  1.502832601281745E+08, -1.870952056681094E+00,
2458027.500000000, A.D. 2017-Oct-01 00:00:00.0000,  1.486484465139675E+08,  2.089932658465094E+07, -1.162076627686620E+04, -6.369183834477191E+00,  3.010027937245651E+01,  2.499494008293173E-01,  5.007145136597966E+02,  1.501104348063450E+08, -2.116419279420058E+00,
2458028.500000000, A.D. 2017-Oct-02 00:00:00.0000,  1.480704809293369E+08,  2.347633259248910E+07,  1.006239865146205E+04, -6.989807519284977E+00,  2.954647207018514E+01,  2.493996224987125E-01,  5.000792827980541E+02,  1.499199973849058E+08, -2.276806644379030E+00,
2458029.500000000, A.D. 2017-Oct-03 00:00:00.0000,  1.474441091779408E+08,  2.600432186502177E+07,  3.103485766965896E+04, -7.489101192162392E+00,  2.897064109374793E+01,  2.335813760724701E-01,  4.994111902870178E+02,  1.497197082888508E+08, -2.343410450295124E+00,
2458030.500000000, A.D. 2017-Oct-04 00:00:00.0000,  1.467798617130849E+08,  2.848269388298531E+07,  5.001234380644932E+04, -7.867201225008104E+00,  2.840291912054556E+01,  2.034550279498806E-01,  4.987379381140885E+02,  1.495178723650745E+08, -2.312398353790158E+00,
2458031.500000000, A.D. 2017-Oct-05 00:00:00.0000,  1.460879386799805E+08,  3.091342143396211E+07,  6.583185097971000E+04, -8.131578232937770E+00,  2.787243488523846E+01,  1.608530167270654E-01,  4.980875950737044E+02,  1.493229044264545E+08, -2.185080636277797E+00,
2458032.500000000, A.D. 2017-Oct-06 00:00:00.0000,  1.453775928180583E+08,  3.330088588698433E+07,  7.752256708181277E+04, -8.296579275005588E+00,  2.740552675503747E+01,  1.083692846266384E-01,  4.974871077240049E+02,  1.491428828478902E+08, -1.967911561133667E+00,
2458033.500000000, A.D. 2017-Oct-07 00:00:00.0000,  1.446565706128621E+08,  3.565156458003116E+07,  8.436518303363957E+04, -8.382543792425274E+00,  2.702412400786146E+01,  4.920207810105381E-02,  4.969608519983752E+02,  1.489851153503671E+08, -1.672204530037257E+00,
2458034.500000000, A.D. 2017-Oct-08 00:00:00.0000,  1.439306464335937E+08,  3.797358936614931E+07,  8.593592715335824E+04, -8.414546373234471E+00,  2.674439923021578E+01, -1.304067995639713E-02,  4.965293081769455E+02,  1.488557417674060E+08, -1.313562937336769E+00,
2458035.500000000, A.D. 2017-Oct-09 00:00:00.0000,  1.432032786444358E+08,  4.027620364221522E+07,  8.213257962771133E+04, -8.420845694670387E+00,  2.657577860023067E+01, -7.456175976050972E-02,  4.962079382431249E+02,  1.487593974850186E+08, -9.110507828299370E-01,
2458036.500000000, A.D. 2017-Oct-10 00:00:00.0000,  1.424754088786397E+08,  4.256915166499412E+07,  7.318081976315007E+04, -8.431139546533259E+00,  2.652037214099065E+01, -1.316071296596544E-01,  4.960063344247508E+02,  1.486989581807660E+08, -4.861496161461651E-01,
2458037.500000000, A.D. 2017-Oct-11 00:00:00.0000,  1.417454164623800E+08,  4.486203806201448E+07,  5.962048581463844E+04, -8.474737388961959E+00,  2.657285637796566E+01, -1.806959758288258E-01,  4.959276915047008E+02,  1.486753816264600E+08, -6.156674659048225E-02,
2458038.500000000, A.D. 2017-Oct-12 00:00:00.0000,  1.410092301973259E+08,  4.716369693526176E+07,  4.227259296375513E+04, -8.578763859903082E+00,  2.672081174440390E+01, -2.188337567942487E-01,  4.959686349645661E+02,  1.486876561669320E+08,  3.400290897085984E-01,
2458039.500000000, A.D. 2017-Oct-13 00:00:00.0000,  1.402605901051349E+08,  4.948160895474582E+07,  2.218915871643648E+04, -8.766501178809795E+00,  2.694548982547098E+01, -2.436950786069492E-01,  4.961194143477234E+02,  1.487328586888244E+08,  6.972645834032436E-01,
2458040.500000000, A.D. 2017-Oct-14 00:00:00.0000,  1.394914428267751E+08,  5.182140163935969E+07,  5.889400684610009E+02, -9.055968103103304E+00,  2.722296183401424E+01, -2.537652968005482E-01,  4.963644483844940E+02,  1.488063180450016E+08,  9.912336694005135E-01,
2458041.500000000, A.D. 2017-Oct-15 00:00:00.0000,  1.386924465100874E+08,  5.418646290692083E+07, -2.121696703007817E+04, -9.458819099697015E+00,  2.752557895920169E+01, -2.484324229815691E-01,  4.966831870696336E+02,  1.489018734988793E+08,  1.206514518535332E+00,
2458042.500000000, A.D. 2017-Oct-16 00:00:00.0000,  1.378535545348455E+08,  5.657769118717640E+07, -4.190511626820639E+04, -9.979629471074238E+00,  2.782365735276622E+01, -2.280239378132247E-01,  4.970512374633685E+02,  1.490122122310849E+08,  1.331974408487810E+00,
